"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
1142,114.100,200,1762.875,123228,4,400.000,4,-105.2218628,39.7511477,1762.8753333,0.000,114.100,0.000,0.000,114.100,0.000,21.000,"0x0",3262.098876953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1143,114.200,200,1762.876,123336,4,400.000,4,-105.2218635,39.7511473,1762.8760000,0.000,114.200,0.000,0.000,114.200,0.000,21.000,"0x0",3262.170654296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1144,114.300,200,1762.877,123444,4,400.000,4,-105.2218642,39.7511470,1762.8765714,0.000,114.300,0.000,0.000,114.300,0.000,21.000,"0x0",3262.240966796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1145,114.400,200,1762.877,123552,4,400.000,4,-105.2218649,39.7511466,1762.8771429,0.000,114.400,0.000,0.000,114.400,0.000,21.000,"0x0",3262.3056640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1146,114.500,200,1762.878,123660,4,400.000,4,-105.2218656,39.7511463,1762.8777143,0.000,114.500,0.000,0.000,114.500,0.000,21.000,"0x0",3262.3720703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1147,114.600,200,1762.878,123768,4,400.000,4,-105.2218663,39.7511459,1762.8782857,0.000,114.600,0.000,0.000,114.600,0.000,21.000,"0x0",3262.4375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1148,114.700,200,1762.879,123876,4,400.000,4,-105.2218670,39.7511455,1762.8788571,0.000,114.700,0.000,0.000,114.700,0.000,21.000,"0x0",3262.505126953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1149,114.800,200,1762.879,123984,4,400.000,4,-105.2218677,39.7511452,1762.8794286,0.000,114.800,0.000,0.000,114.800,0.000,21.000,"0x0",3262.57568359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1150,114.900,200,1762.880,124092,4,400.000,4,-105.2218684,39.7511448,1762.8800000,0.000,114.900,0.000,0.000,114.900,0.000,21.000,"0x0",3262.6494140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1151,115.000,200,1762.881,124200,4,400.000,4,-105.2218691,39.7511445,1762.8805714,0.000,115.000,0.000,0.000,115.000,0.000,21.000,"0x0",3262.722900390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1152,115.100,200,1762.881,124308,4,400.000,4,-105.2218698,39.7511441,1762.8811429,0.000,115.100,0.000,0.000,115.100,0.000,21.000,"0x0",3262.794921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1153,115.200,200,1762.882,124416,4,400.000,4,-105.2218705,39.7511438,1762.8817143,0.000,115.200,0.000,0.000,115.200,0.000,21.000,"0x0",3262.86767578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1154,115.300,200,1762.882,124524,4,400.000,4,-105.2218711,39.7511434,1762.8822857,0.000,115.300,0.000,0.000,115.300,0.000,21.000,"0x0",3262.9384765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1155,115.400,200,1762.883,124632,4,400.000,4,-105.2218718,39.7511431,1762.8828571,0.000,115.400,0.000,0.000,115.400,0.000,21.000,"0x0",3263.010009765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1156,115.500,200,1762.883,124740,4,400.000,4,-105.2218725,39.7511427,1762.8834286,0.000,115.500,0.000,0.000,115.500,0.000,21.000,"0x0",3263.083740234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1157,115.600,200,1762.884,124848,4,400.000,4,-105.2218732,39.7511424,1762.8840000,0.000,115.600,0.000,0.000,115.600,0.000,21.000,"0x0",3263.1572265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1158,115.700,200,1762.886,124956,4,400.000,4,-105.2218739,39.7511420,1762.8856667,0.000,115.700,0.000,0.000,115.700,0.000,21.000,"0x0",3263.228759765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1159,115.800,200,1762.887,125064,4,400.000,4,-105.2218745,39.7511417,1762.8873333,0.000,115.800,0.000,0.000,115.800,0.000,21.000,"0x0",3263.301025390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1160,115.900,200,1762.889,125172,4,400.000,4,-105.2218752,39.7511414,1762.8890000,0.000,115.900,0.000,0.000,115.900,0.000,21.000,"0x0",3263.373046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1161,116.000,200,1762.891,125280,4,400.000,4,-105.2218758,39.7511410,1762.8906667,0.000,116.000,0.000,0.000,116.000,0.000,21.000,"0x0",3263.444091796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1162,116.100,200,1762.892,125388,4,400.000,4,-105.2218765,39.7511407,1762.8923333,0.000,116.100,0.000,0.000,116.100,0.000,21.000,"0x0",3263.517333984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1163,116.200,200,1762.894,125496,4,400.000,4,-105.2218771,39.7511404,1762.8940000,0.000,116.200,0.000,0.000,116.200,0.000,21.000,"0x0",3263.5888671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1164,116.300,200,1762.896,125604,4,400.000,4,-105.2218778,39.7511400,1762.8956667,0.000,116.300,0.000,0.000,116.300,0.000,21.000,"0x0",3263.656005859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1165,116.400,200,1762.897,125712,4,400.000,4,-105.2218785,39.7511397,1762.8973333,0.000,116.400,0.000,0.000,116.400,0.000,21.000,"0x0",3263.722412109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1166,116.500,200,1762.899,125820,4,400.000,4,-105.2218791,39.7511394,1762.8990000,0.000,116.500,0.000,0.000,116.500,0.000,21.000,"0x0",3263.791259765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1167,116.600,200,1762.901,125928,4,400.000,4,-105.2218798,39.7511390,1762.9006667,0.000,116.600,0.000,0.000,116.600,0.000,21.000,"0x0",3263.854248046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1168,116.700,200,1762.902,126036,4,400.000,4,-105.2218804,39.7511387,1762.9023333,0.000,116.700,0.000,0.000,116.700,0.000,21.000,"0x0",3263.914794921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1169,116.800,200,1762.904,126144,4,400.000,4,-105.2218811,39.7511384,1762.9040000,0.000,116.800,0.000,0.000,116.800,0.000,21.000,"0x0",3263.977294921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1170,116.900,200,1762.906,126252,4,400.000,4,-105.2218817,39.7511380,1762.9056667,0.000,116.900,0.000,0.000,116.900,0.000,21.000,"0x0",3264.037841796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1171,117.000,200,1762.907,126360,4,400.000,4,-105.2218824,39.7511377,1762.9073333,0.000,117.000,0.000,0.000,117.000,0.000,21.000,"0x0",3264.1015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1172,117.100,200,1762.909,126468,4,400.000,4,-105.2218831,39.7511373,1762.9090000,0.000,117.100,0.000,0.000,117.100,0.000,21.000,"0x0",3264.164306640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1173,117.200,200,1762.911,126576,4,400.000,4,-105.2218838,39.7511369,1762.9113571,0.000,117.200,0.000,0.000,117.200,0.000,21.000,"0x0",3264.22900390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1174,117.300,200,1762.914,126684,4,400.000,4,-105.2218845,39.7511365,1762.9137143,0.000,117.300,0.000,0.000,117.300,0.000,21.000,"0x0",3264.29345703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1175,117.400,200,1762.916,126792,4,400.000,4,-105.2218852,39.7511361,1762.9160714,0.000,117.400,0.000,0.000,117.400,0.000,21.000,"0x0",3264.355712890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1176,117.500,200,1762.918,126900,4,400.000,4,-105.2218859,39.7511358,1762.9184286,0.000,117.500,0.000,0.000,117.500,0.000,21.000,"0x0",3264.42138671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1177,117.600,200,1762.921,127008,4,400.000,4,-105.2218866,39.7511354,1762.9207857,0.000,117.600,0.000,0.000,117.600,0.000,21.000,"0x0",3264.4892578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1178,117.700,200,1762.923,127116,4,400.000,4,-105.2218873,39.7511350,1762.9231429,0.000,117.700,0.000,0.000,117.700,0.000,21.000,"0x0",3264.55859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1179,117.800,200,1762.926,127224,4,400.000,4,-105.2218880,39.7511346,1762.9255000,0.000,117.800,0.000,0.000,117.800,0.000,21.000,"0x0",3264.627685546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1180,117.900,200,1762.928,127332,4,400.000,4,-105.2218888,39.7511342,1762.9278571,0.000,117.900,0.000,0.000,117.900,0.000,21.000,"0x0",3264.6982421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1181,118.000,200,1762.930,127440,4,400.000,4,-105.2218895,39.7511338,1762.9302143,0.000,118.000,0.000,0.000,118.000,0.000,21.000,"0x0",3264.76708984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1182,118.100,200,1762.933,127548,4,400.000,4,-105.2218902,39.7511334,1762.9325714,0.000,118.100,0.000,0.000,118.100,0.000,21.000,"0x0",3264.838134765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1183,118.200,200,1762.935,127656,4,400.000,4,-105.2218909,39.7511330,1762.9349286,0.000,118.200,0.000,0.000,118.200,0.000,21.000,"0x0",3264.910888671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1184,118.300,200,1762.937,127764,4,400.000,4,-105.2218916,39.7511326,1762.9372857,0.000,118.300,0.000,0.000,118.300,0.000,21.000,"0x0",3264.9814453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1185,118.400,200,1762.940,127872,4,400.000,4,-105.2218923,39.7511322,1762.9396429,0.000,118.400,0.000,0.000,118.400,0.000,21.000,"0x0",3265.0517578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1186,118.500,200,1762.942,127980,4,400.000,4,-105.2218929,39.7511319,1762.9420000,0.000,118.500,0.000,0.000,118.500,0.000,21.000,"0x0",3265.120849609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1187,118.600,200,1762.943,128088,4,400.000,4,-105.2218935,39.7511315,1762.9433333,0.000,118.600,0.000,0.000,118.600,0.000,21.000,"0x0",3265.1865234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1188,118.700,200,1762.945,128196,4,400.000,4,-105.2218941,39.7511312,1762.9446667,0.000,118.700,0.000,0.000,118.700,0.000,21.000,"0x0",3265.25634765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1189,118.800,200,1762.946,128304,4,400.000,4,-105.2218947,39.7511308,1762.9460000,0.000,118.800,0.000,0.000,118.800,0.000,21.000,"0x0",3265.33203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1190,118.900,200,1762.947,128412,4,400.000,4,-105.2218954,39.7511304,1762.9473333,0.000,118.900,0.000,0.000,118.900,0.000,21.000,"0x0",3265.402099609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1191,119.000,200,1762.949,128520,4,400.000,4,-105.2218960,39.7511301,1762.9486667,0.000,119.000,0.000,0.000,119.000,0.000,21.000,"0x0",3265.4697265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1192,119.100,200,1762.950,128628,4,400.000,4,-105.2218966,39.7511297,1762.9500000,0.000,119.100,0.000,0.000,119.100,0.000,21.000,"0x0",3265.542724609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1193,119.200,200,1762.951,128736,4,400.000,4,-105.2218972,39.7511294,1762.9513333,0.000,119.200,0.000,0.000,119.200,0.000,21.000,"0x0",3265.615478515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1194,119.300,200,1762.953,128844,4,400.000,4,-105.2218978,39.7511290,1762.9526667,0.000,119.300,0.000,0.000,119.300,0.000,21.000,"0x0",3265.689453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1195,119.400,200,1762.954,128952,4,400.000,4,-105.2218984,39.7511287,1762.9540000,0.000,119.400,0.000,0.000,119.400,0.000,21.000,"0x0",3265.7529296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1196,119.500,200,1762.955,129060,4,400.000,4,-105.2218991,39.7511283,1762.9553333,0.000,119.500,0.000,0.000,119.500,0.000,21.000,"0x0",3265.81787109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1197,119.600,200,1762.957,129168,4,400.000,4,-105.2218997,39.7511279,1762.9566667,0.000,119.600,0.000,0.000,119.600,0.000,21.000,"0x0",3265.8896484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1198,119.700,200,1762.958,129276,4,400.000,4,-105.2219003,39.7511276,1762.9580000,0.000,119.700,0.000,0.000,119.700,0.000,21.000,"0x0",3265.965087890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1199,119.800,200,1762.959,129384,4,400.000,4,-105.2219009,39.7511272,1762.9593333,0.000,119.800,0.000,0.000,119.800,0.000,21.000,"0x0",3266.04052734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1200,119.900,200,1762.961,129492,4,400.000,4,-105.2219015,39.7511269,1762.9606667,0.000,119.900,0.000,0.000,119.900,0.000,21.000,"0x0",3266.109619140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1201,120.000,200,1762.962,129600,4,400.000,4,-105.2219023,39.7511265,1762.9620000,0.000,120.000,0.000,0.000,120.000,0.000,21.000,"0x0",3266.176025390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1202,120.100,200,1762.965,129708,4,400.000,4,-105.2219030,39.7511261,1762.9647692,0.000,120.100,0.000,0.000,120.100,0.000,21.000,"0x0",3266.250244140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1203,120.200,200,1762.968,129816,4,400.000,4,-105.2219038,39.7511258,1762.9675385,0.000,120.200,0.000,0.000,120.200,0.000,21.000,"0x0",3266.327392578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1204,120.300,200,1762.970,129924,4,400.000,4,-105.2219045,39.7511254,1762.9703077,0.000,120.300,0.000,0.000,120.300,0.000,21.000,"0x0",3266.3994140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1205,120.400,200,1762.973,130032,4,400.000,4,-105.2219052,39.7511250,1762.9730769,0.000,120.400,0.000,0.000,120.400,0.000,21.000,"0x0",3266.46923828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1206,120.500,200,1762.976,130140,4,400.000,4,-105.2219060,39.7511246,1762.9758462,0.000,120.500,0.000,0.000,120.500,0.000,21.000,"0x0",3266.54248046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1207,120.600,200,1762.979,130248,4,400.000,4,-105.2219067,39.7511243,1762.9786154,0.000,120.600,0.000,0.000,120.600,0.000,21.000,"0x0",3266.6181640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1208,120.700,200,1762.981,130356,4,400.000,4,-105.2219075,39.7511239,1762.9813846,0.000,120.700,0.000,0.000,120.700,0.000,21.000,"0x0",3266.695556640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1209,120.800,200,1762.984,130464,4,400.000,4,-105.2219082,39.7511235,1762.9841538,0.000,120.800,0.000,0.000,120.800,0.000,21.000,"0x0",3266.76806640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1210,120.900,200,1762.987,130572,4,400.000,4,-105.2219090,39.7511232,1762.9869231,0.000,120.900,0.000,0.000,120.900,0.000,21.000,"0x0",3266.838623046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1211,121.000,200,1762.990,130680,4,400.000,4,-105.2219097,39.7511228,1762.9896923,0.000,121.000,0.000,0.000,121.000,0.000,21.000,"0x0",3266.908935546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1212,121.100,200,1762.992,130788,4,400.000,4,-105.2219105,39.7511224,1762.9924615,0.000,121.100,0.000,0.000,121.100,0.000,21.000,"0x0",3266.9814453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1213,121.200,200,1762.995,130896,4,400.000,4,-105.2219112,39.7511220,1762.9952308,0.000,121.200,0.000,0.000,121.200,0.000,21.000,"0x0",3267.05419921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1214,121.300,200,1762.998,131004,4,400.000,4,-105.2219119,39.7511217,1762.9980000,0.000,121.300,0.000,0.000,121.300,0.000,21.000,"0x0",3267.12451171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1215,121.400,200,1763.000,131112,4,400.000,4,-105.2219125,39.7511213,1762.9995000,0.000,121.400,0.000,0.000,121.400,0.000,21.000,"0x0",3267.19140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1216,121.500,200,1763.001,131220,4,400.000,4,-105.2219132,39.7511209,1763.0010000,0.000,121.500,0.000,0.000,121.500,0.000,21.000,"0x0",3267.262451171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1217,121.600,200,1763.002,131328,4,400.000,4,-105.2219139,39.7511206,1763.0025000,0.000,121.600,0.000,0.000,121.600,0.000,21.000,"0x0",3267.337890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1218,121.700,200,1763.004,131436,4,400.000,4,-105.2219145,39.7511202,1763.0040000,0.000,121.700,0.000,0.000,121.700,0.000,21.000,"0x0",3267.407470703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1219,121.800,200,1763.005,131544,4,400.000,4,-105.2219152,39.7511198,1763.0055000,0.000,121.800,0.000,0.000,121.800,0.000,21.000,"0x0",3267.477294921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1220,121.900,200,1763.007,131652,4,400.000,4,-105.2219159,39.7511194,1763.0070000,0.000,121.900,0.000,0.000,121.900,0.000,21.000,"0x0",3267.54736328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1221,122.000,200,1763.009,131760,4,400.000,4,-105.2219165,39.7511191,1763.0085000,0.000,122.000,0.000,0.000,122.000,0.000,21.000,"0x0",3267.61767578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1222,122.100,200,1763.010,131868,4,400.000,4,-105.2219172,39.7511187,1763.0100000,0.000,122.100,0.000,0.000,122.100,0.000,21.000,"0x0",3267.68994140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1223,122.200,200,1763.011,131976,4,400.000,4,-105.2219179,39.7511183,1763.0115000,0.000,122.200,0.000,0.000,122.200,0.000,21.000,"0x0",3267.7587890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1224,122.300,200,1763.013,132084,4,400.000,4,-105.2219185,39.7511180,1763.0130000,0.000,122.300,0.000,0.000,122.300,0.000,21.000,"0x0",3267.826416015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1225,122.400,200,1763.015,132192,4,400.000,4,-105.2219192,39.7511176,1763.0145000,0.000,122.400,0.000,0.000,122.400,0.000,21.000,"0x0",3267.8994140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1226,122.500,200,1763.016,132300,4,400.000,4,-105.2219199,39.7511172,1763.0160000,0.000,122.500,0.000,0.000,122.500,0.000,21.000,"0x0",3267.978515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1227,122.600,200,1763.017,132408,4,400.000,4,-105.2219205,39.7511168,1763.0175000,0.000,122.600,0.000,0.000,122.600,0.000,21.000,"0x0",3268.05419921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1228,122.700,200,1763.019,132516,4,400.000,4,-105.2219212,39.7511165,1763.0190000,0.000,122.700,0.000,0.000,122.700,0.000,21.000,"0x0",3268.12744140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1229,122.800,200,1763.021,132624,4,400.000,4,-105.2219219,39.7511161,1763.0213333,0.000,122.800,0.000,0.000,122.800,0.000,21.000,"0x0",3268.20458984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1230,122.900,200,1763.024,132732,4,400.000,4,-105.2219226,39.7511158,1763.0236667,0.000,122.900,0.000,0.000,122.900,0.000,21.000,"0x0",3268.285888671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1231,123.000,200,1763.026,132840,4,400.000,4,-105.2219233,39.7511154,1763.0260000,0.000,123.000,0.000,0.000,123.000,0.000,21.000,"0x0",3268.370849609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1232,123.100,200,1763.028,132948,4,400.000,4,-105.2219239,39.7511150,1763.0283333,0.000,123.100,0.000,0.000,123.100,0.000,21.000,"0x0",3268.44677734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1233,123.200,200,1763.031,133056,4,400.000,4,-105.2219246,39.7511147,1763.0306667,0.000,123.200,0.000,0.000,123.200,0.000,21.000,"0x0",3268.52783203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1234,123.300,200,1763.033,133164,4,400.000,4,-105.2219253,39.7511143,1763.0330000,0.000,123.300,0.000,0.000,123.300,0.000,21.000,"0x0",3268.61572265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1235,123.400,200,1763.035,133272,4,400.000,4,-105.2219260,39.7511140,1763.0353333,0.000,123.400,0.000,0.000,123.400,0.000,21.000,"0x0",3268.70751953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1236,123.500,200,1763.038,133380,4,400.000,4,-105.2219267,39.7511136,1763.0376667,0.000,123.500,0.000,0.000,123.500,0.000,21.000,"0x0",3268.797607421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1237,123.600,200,1763.040,133488,4,400.000,4,-105.2219274,39.7511132,1763.0400000,0.000,123.600,0.000,0.000,123.600,0.000,21.000,"0x0",3268.894287109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1238,123.700,200,1763.042,133596,4,400.000,4,-105.2219280,39.7511129,1763.0423333,0.000,123.700,0.000,0.000,123.700,0.000,21.000,"0x0",3268.98974609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1239,123.800,200,1763.045,133704,4,400.000,4,-105.2219287,39.7511125,1763.0446667,0.000,123.800,0.000,0.000,123.800,0.000,21.000,"0x0",3269.085205078125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
1240,123.900,200,1763.047,133812,4,400.000,4,-105.2219294,39.7511121,1763.0470000,0.000,123.900,0.000,0.000,123.900,0.000,21.000,"0x0",3269.18115234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
