Date (MM/DD/YYYY),Time (HH:MM:SS.S MST),MST (Sec),Latitude (Deg N),Longitude (Deg E),Mag (nT),Easting (m),Northing (m),UTM Zone
11/20/2025,15:29:59.2,55799.2,39.7512964,-105.2215598,50184.36396323766,481019.28009349055,4400177.612948766,13S
11/20/2025,15:29:59.3,55799.3,39.75129582,-105.2215596,50181.85932829861,481019.29706805246,4400177.548534751,13S
11/20/2025,15:29:59.4,55799.4,39.75129524,-105.2215594,50179.95664110826,481019.31404261466,4400177.484120735,13S
11/20/2025,15:29:59.5,55799.5,39.75129467,-105.2215591,50178.22666624528,481019.3395867926,4400177.420795393,13S
11/20/2025,15:29:59.6,55799.6,39.75129409,-105.2215589,50176.27667939476,481019.3565613554,4400177.35638138,13S
11/20/2025,15:29:59.7,55799.7,39.75129351,-105.2215586,50174.44738772061,481019.3821027897,4400177.291946182,13S
11/20/2025,15:29:59.8,55799.8,39.75129293,-105.2215584,50172.854344365966,481019.39907735103,4400177.227532168,13S
11/20/2025,15:29:59.9,55799.9,39.75129236,-105.2215582,50172.313984231885,481019.4160546614,4400177.164228009,13S
11/20/2025,15:30:00.0,55800.0,39.75129178,-105.2215579,50172.11241052679,481019.4415960947,4400177.099792812,13S
11/20/2025,15:30:00.1,55800.1,39.75129153,-105.2215579,50172.27300515779,481019.44152748515,4400177.072046412,13S
11/20/2025,15:30:00.2,55800.2,39.75129128,-105.2215578,50172.5172285999,481019.4500257449,4400177.044278828,13S
11/20/2025,15:30:00.3,55800.3,39.75129103,-105.2215578,50172.51146236002,481019.4499571354,4400177.016532429,13S
11/20/2025,15:30:00.4,55800.4,39.75129078,-105.2215578,50172.34631333136,481019.44988852594,4400176.98878603,13S
11/20/2025,15:30:00.5,55800.5,39.75129053,-105.2215577,50171.49429366963,481019.4583867858,4400176.961018447,13S
11/20/2025,15:30:00.6,55800.6,39.75129027,-105.2215577,50171.02480844959,481019.45831543196,4400176.932162191,13S
11/20/2025,15:30:00.7,55800.7,39.75129002,-105.2215576,50171.28285173182,481019.46681369195,4400176.904394607,13S
11/20/2025,15:30:00.8,55800.8,39.75128977,-105.2215576,50172.82876869286,481019.4667450825,4400176.876648208,13S
11/20/2025,15:30:00.9,55800.9,39.75128952,-105.2215575,50176.35975935928,481019.4752433426,4400176.848880625,13S
11/20/2025,15:30:01.0,55801.0,39.75128927,-105.2215575,50180.64088689514,481019.4751747332,4400176.821134225,13S
11/20/2025,15:30:01.1,55801.1,39.75128899,-105.2215579,50184.97554237857,481019.44083041255,4400176.7901429925,13S
11/20/2025,15:30:01.2,55801.2,39.75128871,-105.2215582,50188.53354191925,481019.4150529612,4400176.759130576,13S
11/20/2025,15:30:01.3,55801.3,39.75128842,-105.2215586,50191.49982318463,481019.3807058957,4400176.727029488,13S
11/20/2025,15:30:01.4,55801.4,39.75128814,-105.221559,50194.301334121934,481019.3463615721,4400176.6960382555,13S
11/20/2025,15:30:01.5,55801.5,39.75128786,-105.2215593,50196.34386357341,481019.32058412005,4400176.665025838,13S
11/20/2025,15:30:01.6,55801.6,39.75128758,-105.2215597,50197.354402206016,481019.28623979597,4400176.634034606,13S
11/20/2025,15:30:01.7,55801.7,39.7512873,-105.2215601,50197.83052777036,481019.25189547375,4400176.603043374,13S
11/20/2025,15:30:01.8,55801.8,39.75128701,-105.2215604,50196.99468169399,481019.22611527663,4400176.570921101,13S
11/20/2025,15:30:01.9,55801.9,39.75128673,-105.2215608,50196.03434282406,481019.1917709517,4400176.53992987,13S
11/20/2025,15:30:02.0,55802.0,39.75128645,-105.2215612,50195.48990823287,481019.1574266287,4400176.508938638,13S
11/20/2025,15:30:02.1,55802.1,39.75128656,-105.2215619,50194.18579585505,481019.0974887263,4400176.521295341,13S
11/20/2025,15:30:02.2,55802.2,39.75128666,-105.2215627,50191.25529200938,481019.02898121206,4400176.532563373,13S
11/20/2025,15:30:02.3,55802.3,39.75128677,-105.2215634,50187.635657837935,481018.9690433123,4400176.544920078,13S
11/20/2025,15:30:02.4,55802.4,39.75128688,-105.2215642,50185.76068488923,481018.9005385386,4400176.557297967,13S
11/20/2025,15:30:02.5,55802.5,39.75128699,-105.2215649,50185.48063573666,481018.8406006392,4400176.569654672,13S
11/20/2025,15:30:02.6,55802.6,39.75128709,-105.2215657,50184.28682292624,481018.77209312574,4400176.580922706,13S
11/20/2025,15:30:02.7,55802.7,39.7512872,-105.2215664,50184.2463801706,481018.71215522237,4400176.593279414,13S
11/20/2025,15:30:02.8,55802.8,39.75128731,-105.2215671,50184.62116655096,481018.65221732354,4400176.60563612,13S
11/20/2025,15:30:02.9,55802.9,39.75128741,-105.2215679,50184.53130862088,481018.5837098107,4400176.616904156,13S
11/20/2025,15:30:03.0,55803.0,39.75128752,-105.2215686,50184.68772557312,481018.5237719101,4400176.629260863,13S
11/20/2025,15:30:03.1,55803.1,39.75128761,-105.2215688,50184.104630537535,481018.5066628691,4400176.639291937,13S
11/20/2025,15:30:03.2,55803.2,39.75128769,-105.221569,50183.74539922304,481018.48955108586,4400176.648213155,13S
11/20/2025,15:30:03.3,55803.3,39.75128778,-105.2215692,50181.80914608228,481018.4724420472,4400176.658244226,13S
11/20/2025,15:30:03.4,55803.4,39.75128786,-105.2215694,50180.146912961085,481018.455330264,4400176.667165443,13S
11/20/2025,15:30:03.5,55803.5,39.75128795,-105.2215696,50178.97069487742,481018.4382212254,4400176.677196518,13S
11/20/2025,15:30:03.6,55803.6,39.75128804,-105.2215698,50177.64691519394,481018.4211121868,4400176.68722759,13S
11/20/2025,15:30:03.7,55803.7,39.75128812,-105.22157,50177.0933559628,481018.40400040377,4400176.696148808,13S
11/20/2025,15:30:03.8,55803.8,39.75128821,-105.2215701,50176.68862855339,481018.39545823494,4400176.706158697,13S
11/20/2025,15:30:03.9,55803.9,39.75128829,-105.2215703,50178.2674739241,481018.3783464519,4400176.715079915,13S
11/20/2025,15:30:04.0,55804.0,39.75128838,-105.2215705,50179.88273378655,481018.36123741354,4400176.725110988,13S
11/20/2025,15:30:04.1,55804.1,39.75128836,-105.2215707,50180.27620672136,481018.34409818304,4400176.722933645,13S
11/20/2025,15:30:04.2,55804.2,39.75128833,-105.2215709,50180.45059071819,481018.32695621025,4400176.719646446,13S
11/20/2025,15:30:04.3,55804.3,39.75128831,-105.2215711,50180.41383055806,481018.30981697974,4400176.717469105,13S
11/20/2025,15:30:04.4,55804.4,39.75128829,-105.2215712,50180.31783117736,481018.30124462105,4400176.715270578,13S
11/20/2025,15:30:04.5,55804.5,39.75128826,-105.2215714,50180.3036042516,481018.28410264815,4400176.711983379,13S
11/20/2025,15:30:04.6,55804.6,39.75128824,-105.2215716,50180.31633687002,481018.26696341985,4400176.709806038,13S
11/20/2025,15:30:04.7,55804.7,39.75128822,-105.2215718,50180.28065183401,481018.2498241915,4400176.707628696,13S
11/20/2025,15:30:04.8,55804.8,39.7512882,-105.221572,50180.33934587829,481018.23268496315,4400176.7054513525,13S
11/20/2025,15:30:04.9,55804.9,39.75128817,-105.2215721,50180.38883213555,481018.22410985985,4400176.702142971,13S
11/20/2025,15:30:05.0,55805.0,39.75128815,-105.2215723,50180.4446891227,481018.20697063144,4400176.699965628,13S
11/20/2025,15:30:05.1,55805.1,39.7512881,-105.2215724,50180.46462952363,481018.19839003903,4400176.694437532,13S
11/20/2025,15:30:05.2,55805.2,39.75128806,-105.2215724,50180.42580117415,481018.1983790608,4400176.689998109,13S
11/20/2025,15:30:05.3,55805.3,39.75128801,-105.2215724,50180.42124276087,481018.198365338,4400176.68444883,13S
11/20/2025,15:30:05.4,55805.4,39.75128796,-105.2215725,50180.38467171133,481018.1897847455,4400176.678920733,13S
11/20/2025,15:30:05.5,55805.5,39.75128791,-105.2215725,50180.33951801254,481018.1897710227,4400176.673371456,13S
11/20/2025,15:30:05.6,55805.6,39.75128787,-105.2215726,50180.45592584047,481018.1811931748,4400176.668953216,13S
11/20/2025,15:30:05.7,55805.7,39.75128782,-105.2215726,50180.3710472638,481018.181179452,4400176.663403937,13S
11/20/2025,15:30:05.8,55805.8,39.75128777,-105.2215726,50180.406649131386,481018.1811657292,4400176.657854657,13S
11/20/2025,15:30:05.9,55805.9,39.75128773,-105.2215727,50179.658620783455,481018.1725878813,4400176.653436418,13S
11/20/2025,15:30:06.0,55806.0,39.75128768,-105.2215727,50178.78033751041,481018.1725741584,4400176.647887137,13S
11/20/2025,15:30:06.1,55806.1,39.75128779,-105.2215729,50178.63045626499,481018.15547060926,4400176.660137923,13S
11/20/2025,15:30:06.2,55806.2,39.75128791,-105.2215731,50177.93403854784,481018.13836980256,4400176.673498565,13S
11/20/2025,15:30:06.3,55806.3,39.75128803,-105.2215733,50177.71770490232,481018.1212689981,4400176.686859206,13S
11/20/2025,15:30:06.4,55806.4,39.75128814,-105.2215735,50177.77052252765,481018.10416544694,4400176.699109994,13S
11/20/2025,15:30:06.5,55806.5,39.75128825,-105.2215737,50178.28216693584,481018.0870619002,4400176.71136078,13S
11/20/2025,15:30:06.6,55806.6,39.75128837,-105.2215739,50178.04185950954,481018.06996109366,4400176.72472142,13S
11/20/2025,15:30:06.7,55806.7,39.75128848,-105.2215741,50178.45481473785,481018.05285754486,4400176.736972207,13S
11/20/2025,15:30:06.8,55806.8,39.7512886,-105.2215743,50179.17099308418,481018.03575674066,4400176.750332849,13S
11/20/2025,15:30:06.9,55806.9,39.75128872,-105.2215746,50180.14635809397,481018.010089067,4400176.763714675,13S
11/20/2025,15:30:07.0,55807.0,39.75128883,-105.2215748,50181.707767897526,481017.99298551836,4400176.775965462,13S
11/20/2025,15:30:07.1,55807.1,39.75128936,-105.221575,50182.16030712336,481017.9759972426,4400176.834830199,13S
11/20/2025,15:30:07.2,55807.2,39.7512899,-105.2215752,50182.86294338624,481017.9590117096,4400176.894804793,13S
11/20/2025,15:30:07.3,55807.3,39.75129043,-105.2215754,50185.26498533669,481017.9420234344,4400176.953669529,13S
11/20/2025,15:30:07.4,55807.4,39.75129097,-105.2215757,50187.75141833876,481017.9164710348,4400177.013665309,13S
11/20/2025,15:30:07.5,55807.5,39.7512915,-105.2215759,50189.69689688526,481017.899482758,4400177.072530048,13S
11/20/2025,15:30:07.6,55807.6,39.75129203,-105.2215761,50191.86804360704,481017.8824944859,4400177.131394787,13S
11/20/2025,15:30:07.7,55807.7,39.75129257,-105.2215764,50192.77654296761,481017.85694208514,4400177.191390564,13S
11/20/2025,15:30:07.8,55807.8,39.7512931,-105.2215766,50193.36818561589,481017.83995381143,4400177.250255302,13S
11/20/2025,15:30:07.9,55807.9,39.75129364,-105.2215768,50194.71810073472,481017.82296828256,4400177.310229896,13S
11/20/2025,15:30:08.0,55808.0,39.75129417,-105.221577,50200.427124186725,481017.8059800094,4400177.3690946335,13S
11/20/2025,15:30:08.1,55808.1,39.75129497,-105.2215777,50209.98089029473,481017.7462314972,4400177.45803141,13S
11/20/2025,15:30:08.2,55808.2,39.75129576,-105.2215784,50219.32106517792,481017.68648023746,4400177.545858333,13S
11/20/2025,15:30:08.3,55808.3,39.75129656,-105.221579,50228.40170829338,481017.6352985967,4400177.634773925,13S
11/20/2025,15:30:08.4,55808.4,39.75129735,-105.2215797,50233.49523902469,481017.5755473418,4400177.722600847,13S
11/20/2025,15:30:08.5,55808.5,39.75129815,-105.2215803,50240.07531212456,481017.52436570346,4400177.811516439,13S
11/20/2025,15:30:08.6,55808.6,39.75129895,-105.221581,50241.09332215381,481017.4646171959,4400177.900453218,13S
11/20/2025,15:30:08.7,55808.7,39.75129974,-105.2215817,50238.88976656119,481017.4048659472,4400177.988280143,13S
11/20/2025,15:30:08.8,55808.8,39.75130054,-105.2215823,50247.6046582546,481017.35368431266,4400178.077195737,13S
11/20/2025,15:30:08.9,55808.9,39.75130133,-105.221583,50256.515192322186,481017.29393306444,4400178.165022662,13S
11/20/2025,15:30:09.0,55809.0,39.75130213,-105.2215837,50265.88551082639,481017.2341845623,4400178.253959442,13S
11/20/2025,15:30:09.1,55809.1,39.75130325,-105.2215854,50273.494805612085,481017.0888552146,4400178.378623477,13S
11/20/2025,15:30:09.2,55809.2,39.75130438,-105.2215871,50286.56446396113,481016.94352861634,4400178.50439737,13S
11/20/2025,15:30:09.3,55809.3,39.7513055,-105.2215888,50299.06079188739,481016.798199276,4400178.62906141,13S
11/20/2025,15:30:09.4,55809.4,39.75130663,-105.2215906,50302.44014187489,481016.64430581767,4400178.754856498,13S
11/20/2025,15:30:09.5,55809.5,39.75130775,-105.2215923,50303.59880489788,481016.49897648906,4400178.879520544,13S
11/20/2025,15:30:09.6,55809.6,39.75130887,-105.221594,50307.946767582944,481016.3536471652,4400179.004184592,13S
11/20/2025,15:30:09.7,55809.7,39.75131,-105.2215957,50313.249688558215,481016.20832058863,4400179.129958498,13S
11/20/2025,15:30:09.8,55809.8,39.75131112,-105.2215975,50321.32234292702,481016.0544244052,4400179.25464374,13S
11/20/2025,15:30:09.9,55809.9,39.75131225,-105.2215992,50330.407925556,481015.90909784054,4400179.380417654,13S
11/20/2025,15:30:10.0,55810.0,39.75131337,-105.2216009,50336.09478149216,481015.7637685357,4400179.505081715,13S
11/20/2025,15:30:10.1,55810.1,39.75131457,-105.221602,50342.02778275022,481015.6698623911,4400179.638497499,13S
11/20/2025,15:30:10.2,55810.2,39.75131577,-105.2216031,50345.78294034302,481015.57595625403,4400179.771913284,13S
11/20/2025,15:30:10.3,55810.3,39.75131697,-105.2216041,50347.648527982594,481015.4906169842,4400179.905307882,13S
11/20/2025,15:30:10.4,55810.4,39.75131817,-105.2216052,50351.38035037698,481015.39671085146,4400180.038723669,13S
11/20/2025,15:30:10.5,55810.5,39.75131937,-105.2216063,50358.94367292414,481015.3028047219,4400180.172139457,13S
11/20/2025,15:30:10.6,55810.6,39.75132058,-105.2216074,50359.83117331675,481015.2089013407,4400180.306665104,13S
11/20/2025,15:30:10.7,55810.7,39.75132178,-105.2216085,50359.36721967822,481015.11499521777,4400180.440080893,13S
11/20/2025,15:30:10.8,55810.8,39.75132298,-105.2216095,50365.8099327312,481015.0296559635,4400180.573475498,13S
11/20/2025,15:30:10.9,55810.9,39.75132418,-105.2216106,50373.12542960856,481014.9357498469,4400180.706891291,13S
11/20/2025,15:30:11.0,55811.0,39.75132538,-105.2216117,50375.86300811647,481014.8418437337,4400180.840307086,13S
11/20/2025,15:30:11.1,55811.1,39.75132638,-105.2216125,50375.03026752848,481014.7735833194,4400180.951462196,13S
11/20/2025,15:30:11.2,55811.2,39.75132738,-105.2216132,50373.81314434373,481014.7138897718,4400181.062596116,13S
11/20/2025,15:30:11.3,55811.3,39.75132838,-105.2216139,50376.829688089725,481014.65419622377,4400181.173730037,13S
11/20/2025,15:30:11.4,55811.4,39.75132938,-105.2216147,50383.44724226343,481014.58593581297,4400181.2848851485,13S
11/20/2025,15:30:11.5,55811.5,39.75133038,-105.2216154,50388.99641530463,481014.52624226856,4400181.396019071,13S
11/20/2025,15:30:11.6,55811.6,39.75133138,-105.2216162,50393.31383351412,481014.45798186166,4400181.507174184,13S
11/20/2025,15:30:11.7,55811.7,39.75133238,-105.2216169,50398.49531950933,481014.398288323,4400181.618308107,13S
11/20/2025,15:30:11.8,55811.8,39.75133338,-105.2216177,50405.13205619112,481014.3300279221,4400181.72946322,13S
11/20/2025,15:30:11.9,55811.9,39.75133438,-105.2216184,50408.390438775314,481014.27033438487,4400181.840597145,13S
11/20/2025,15:30:12.0,55812.0,39.75133538,-105.2216192,50407.840106627154,481014.20207398565,4400181.951752259,13S
11/20/2025,15:30:12.1,55812.1,39.75133593,-105.2216196,50404.79164264858,481014.1679575136,4400182.012879097,13S
11/20/2025,15:30:12.2,55812.2,39.75133648,-105.2216201,50402.83552801718,481014.12527417846,4400182.074027123,13S
11/20/2025,15:30:12.3,55812.3,39.75133703,-105.2216205,50399.8412555298,481014.09115770535,4400182.135153961,13S
11/20/2025,15:30:12.4,55812.4,39.75133758,-105.2216209,50398.39259700783,481014.0570412328,4400182.196280799,13S
11/20/2025,15:30:12.5,55812.5,39.75133813,-105.2216214,50397.81324102084,481014.0143578996,4400182.257428828,13S
11/20/2025,15:30:12.6,55812.6,39.75133867,-105.2216218,50398.00886902164,481013.9802386852,4400182.31744581,13S
11/20/2025,15:30:12.7,55812.7,39.75133922,-105.2216222,50398.7315348428,481013.9461222166,4400182.378572648,13S
11/20/2025,15:30:12.8,55812.8,39.75133977,-105.2216227,50399.241252397966,481013.90343888523,4400182.439720677,13S
11/20/2025,15:30:12.9,55812.9,39.75134032,-105.2216231,50399.984832150505,481013.8693224134,4400182.500847516,13S
11/20/2025,15:30:13.0,55813.0,39.75134087,-105.2216235,50400.17746909405,481013.83520594647,4400182.561974354,13S
11/20/2025,15:30:13.1,55813.1,39.75134086,-105.2216235,50400.10505605587,481013.8352032013,4400182.560864499,13S
11/20/2025,15:30:13.2,55813.2,39.75134085,-105.2216235,50400.04606197956,481013.8352004561,4400182.559754642,13S
11/20/2025,15:30:13.3,55813.3,39.75134084,-105.2216234,50401.37035267191,481013.843764574,4400182.558623597,13S
11/20/2025,15:30:13.4,55813.4,39.75134083,-105.2216234,50405.51291801807,481013.8437618288,4400182.557513741,13S
11/20/2025,15:30:13.5,55813.5,39.75134082,-105.2216234,50408.49207283375,481013.8437590836,4400182.556403885,13S
11/20/2025,15:30:13.6,55813.6,39.75134081,-105.2216234,50410.73866582749,481013.8437563384,4400182.5552940285,13S
11/20/2025,15:30:13.7,55813.7,39.7513408,-105.2216233,50410.55044597975,481013.85232045635,4400182.554162983,13S
11/20/2025,15:30:13.8,55813.8,39.75134079,-105.2216233,50408.4409498552,481013.85231771116,4400182.553053127,13S
11/20/2025,15:30:13.9,55813.9,39.75134078,-105.2216233,50408.30552956376,481013.852314966,4400182.55194327,13S
11/20/2025,15:30:14.0,55814.0,39.75134077,-105.2216233,50406.82286962211,481013.8523122207,4400182.550833415,13S
11/20/2025,15:30:14.1,55814.1,39.75134045,-105.2216234,50403.92470197291,481013.8436575114,4400182.515339214,13S
11/20/2025,15:30:14.2,55814.2,39.75134014,-105.2216235,50399.40028349755,481013.83500554715,4400182.480954868,13S
11/20/2025,15:30:14.3,55814.3,39.75133983,-105.2216237,50393.26727639111,481013.81778671965,4400182.446591711,13S
11/20/2025,15:30:14.4,55814.4,39.75133951,-105.2216238,50385.58732604594,481013.80913201004,4400182.411097509,13S
11/20/2025,15:30:14.5,55814.5,39.75133919,-105.2216239,50378.73039140187,481013.8004773003,4400182.375603308,13S
11/20/2025,15:30:14.6,55814.6,39.75133888,-105.221624,50372.45619485577,481013.79182533576,4400182.341218962,13S
11/20/2025,15:30:14.7,55814.7,39.75133856,-105.2216242,50365.88459248254,481013.7746037625,4400182.30574595,13S
11/20/2025,15:30:14.8,55814.8,39.75133825,-105.2216243,50360.2834173983,481013.7659517977,4400182.271361605,13S
11/20/2025,15:30:14.9,55814.9,39.75133794,-105.2216244,50356.95711867148,481013.7572998329,4400182.236977257,13S
11/20/2025,15:30:15.0,55815.0,39.75133762,-105.2216245,50355.47395427426,481013.74864512275,4400182.201483057,13S
11/20/2025,15:30:15.1,55815.1,39.75133802,-105.2216251,50352.9532390001,481013.6973537503,4400182.246004436,13S
11/20/2025,15:30:15.2,55815.2,39.75133842,-105.2216257,50350.0128810337,481013.6460623741,4400182.290525817,13S
11/20/2025,15:30:15.3,55815.3,39.75133882,-105.2216263,50349.86022566808,481013.5947710028,4400182.335047197,13S
11/20/2025,15:30:15.4,55815.4,39.75133922,-105.2216268,50347.80381884741,481013.5520464955,4400182.379547387,13S
11/20/2025,15:30:15.5,55815.5,39.75133962,-105.2216274,50345.19062552936,481013.5007551232,4400182.424068769,13S
11/20/2025,15:30:15.6,55815.6,39.75134002,-105.221628,50344.32040732473,481013.44946375367,4400182.46859015,13S
11/20/2025,15:30:15.7,55815.7,39.75134042,-105.2216286,50343.187789062,481013.39817238256,4400182.513111531,13S
11/20/2025,15:30:15.8,55815.8,39.75134082,-105.2216291,50341.42020219858,481013.3554478774,4400182.557611724,13S
11/20/2025,15:30:15.9,55815.9,39.75134122,-105.2216297,50342.30258972533,481013.3041565096,4400182.602133106,13S
11/20/2025,15:30:16.0,55816.0,39.75134162,-105.2216303,50344.412677125314,481013.25286513806,4400182.646654489,13S
11/20/2025,15:30:16.1,55816.1,39.75134177,-105.2216305,50344.28420129448,481013.23577259126,4400182.663344708,13S
11/20/2025,15:30:16.2,55816.2,39.75134192,-105.2216307,50344.71485788897,481013.2186800445,4400182.68003493,13S
11/20/2025,15:30:16.3,55816.3,39.75134207,-105.221631,50344.85267843563,481013.19302063494,4400182.696746341,13S
11/20/2025,15:30:16.4,55816.4,39.75134222,-105.2216312,50345.08574454037,481013.17592808837,4400182.713436563,13S
11/20/2025,15:30:16.5,55816.5,39.75134238,-105.2216314,50344.965556511255,481013.15883828717,4400182.731236639,13S
11/20/2025,15:30:16.6,55816.6,39.75134253,-105.2216317,50344.94887165724,481013.1331788779,4400182.747948051,13S
11/20/2025,15:30:16.7,55816.7,39.75134268,-105.2216319,50344.810151061465,481013.1160863294,4400182.764638273,13S
11/20/2025,15:30:16.8,55816.8,39.75134283,-105.2216321,50344.99411367186,481013.09899378533,4400182.781328494,13S
11/20/2025,15:30:16.9,55816.9,39.75134298,-105.2216323,50344.98641704692,481013.081901237,4400182.798018715,13S
11/20/2025,15:30:17.0,55817.0,39.75134313,-105.2216326,50344.68644154084,481013.0562418259,4400182.814730127,13S
11/20/2025,15:30:17.1,55817.1,39.75134344,-105.2216328,50344.29715016759,481013.0391932071,4400182.849178045,13S
11/20/2025,15:30:17.2,55817.2,39.75134376,-105.221633,50344.14127977495,481013.02214732935,4400182.884735818,13S
11/20/2025,15:30:17.3,55817.3,39.75134407,-105.2216332,50343.777239496965,481013.0050987087,4400182.919183736,13S
11/20/2025,15:30:17.4,55817.4,39.75134439,-105.2216334,50343.63205287125,481012.9880528334,4400182.954741509,13S
11/20/2025,15:30:17.5,55817.5,39.7513447,-105.2216336,50343.46228823752,481012.97100421303,4400182.9891894255,13S
11/20/2025,15:30:17.6,55817.6,39.75134501,-105.2216338,50343.32133422082,481012.9539555928,4400183.023637345,13S
11/20/2025,15:30:17.7,55817.7,39.75134533,-105.221634,50343.16884420799,481012.93690971803,4400183.059195117,13S
11/20/2025,15:30:17.8,55817.8,39.75134564,-105.2216343,50343.11342363159,481012.9112942334,4400183.093664227,13S
11/20/2025,15:30:17.9,55817.9,39.75134596,-105.2216345,50343.336250830245,481012.89424836123,4400183.129222,13S
11/20/2025,15:30:18.0,55818.0,39.75134627,-105.2216347,50343.71475385252,481012.87719973945,4400183.163669917,13S
11/20/2025,15:30:18.1,55818.1,39.7513463,-105.2216347,50344.26715133644,481012.8772079754,4400183.166999485,13S
11/20/2025,15:30:18.2,55818.2,39.75134633,-105.2216347,50344.57193569447,481012.87721621146,4400183.170329053,13S
11/20/2025,15:30:18.3,55818.3,39.75134636,-105.2216347,50345.22183365898,481012.87722444744,4400183.173658622,13S
11/20/2025,15:30:18.4,55818.4,39.75134639,-105.2216347,50345.89751868991,481012.8772326835,4400183.17698819,13S
11/20/2025,15:30:18.5,55818.5,39.75134642,-105.2216347,50346.18230377679,481012.87724091945,4400183.180317758,13S
11/20/2025,15:30:18.6,55818.6,39.75134645,-105.2216347,50346.78424439581,481012.8772491555,4400183.183647327,13S
11/20/2025,15:30:18.7,55818.7,39.75134648,-105.2216347,50347.292534302615,481012.87725739146,4400183.186976894,13S
11/20/2025,15:30:18.8,55818.8,39.75134651,-105.2216347,50346.50020020241,481012.8772656275,4400183.19030646,13S
11/20/2025,15:30:18.9,55818.9,39.75134654,-105.2216347,50347.01731163029,481012.8772738635,4400183.193636028,13S
11/20/2025,15:30:19.0,55819.0,39.75134657,-105.2216348,50346.53968112693,481012.86871523707,4400183.196986788,13S
11/20/2025,15:30:19.1,55819.1,39.75134606,-105.2216343,50345.04382009934,481012.9114095373,4400183.140278178,13S
11/20/2025,15:30:19.2,55819.2,39.75134555,-105.2216339,50343.27336490022,481012.9455369777,4400183.083590759,13S
11/20/2025,15:30:19.3,55819.3,39.75134504,-105.2216335,50341.05626283334,481012.9796644166,4400183.02690334,13S
11/20/2025,15:30:19.4,55819.4,39.75134453,-105.2216331,50339.603828982006,481013.01379185583,4400182.9702159185,13S
11/20/2025,15:30:19.5,55819.5,39.75134402,-105.2216326,50337.682770320615,481013.0564861584,4400182.913507312,13S
11/20/2025,15:30:19.6,55819.6,39.75134351,-105.2216322,50336.207984181376,481013.090613601,4400182.856819892,13S
11/20/2025,15:30:19.7,55819.7,39.751343,-105.2216318,50335.35593896368,481013.124741044,4400182.800132474,13S
11/20/2025,15:30:19.8,55819.8,39.75134249,-105.2216314,50334.966315705664,481013.1588684854,4400182.743445056,13S
11/20/2025,15:30:19.9,55819.9,39.75134198,-105.2216309,50335.26780656666,481013.2015627903,4400182.686736447,13S
11/20/2025,15:30:20.0,55820.0,39.75134147,-105.2216305,50335.44495509972,481013.2356902328,4400182.630049028,13S
11/20/2025,15:30:20.1,55820.1,39.75134106,-105.2216302,50335.48721456632,481013.26127826545,4400182.584481362,13S
11/20/2025,15:30:20.2,55820.2,39.75134066,-105.2216298,50335.85639582184,481013.295435909,4400182.54000236,13S
11/20/2025,15:30:20.3,55820.3,39.75134025,-105.2216295,50333.85151154394,481013.3210239423,4400182.494434693,13S
11/20/2025,15:30:20.4,55820.4,39.75133984,-105.2216291,50329.799611892864,481013.3551788414,4400182.448845837,13S
11/20/2025,15:30:20.5,55820.5,39.75133943,-105.2216288,50325.58466800186,481013.38076687534,4400182.40327817,13S
11/20/2025,15:30:20.6,55820.6,39.75133903,-105.2216284,50320.3024276567,481013.41492451826,4400182.358799168,13S
11/20/2025,15:30:20.7,55820.7,39.75133862,-105.2216281,50316.13922970122,481013.4405125529,4400182.313231501,13S
11/20/2025,15:30:20.8,55820.8,39.75133821,-105.2216277,50316.26265987912,481013.4746674535,4400182.267642644,13S
11/20/2025,15:30:20.9,55820.9,39.75133781,-105.2216274,50317.4228342825,481013.50025823404,4400182.223184834,13S
11/20/2025,15:30:21.0,55821.0,39.7513374,-105.221627,50317.73454287936,481013.5344131354,4400182.177595977,13S
11/20/2025,15:30:21.1,55821.1,39.75133553,-105.2216255,50318.17257345477,481013.66240273224,4400181.969735054,13S
11/20/2025,15:30:21.2,55821.2,39.75133366,-105.221624,50315.47847057047,481013.7903923404,4400181.761874134,13S
11/20/2025,15:30:21.3,55821.3,39.75133179,-105.2216225,50312.79597690761,481013.9183819556,4400181.554013217,13S
11/20/2025,15:30:21.4,55821.4,39.75132992,-105.2216209,50310.04565841181,481014.0549384378,4400181.3461311115,13S
11/20/2025,15:30:21.5,55821.5,39.75132805,-105.2216194,50307.36408133126,481014.18292806717,4400181.1382701965,13S
11/20/2025,15:30:21.6,55821.6,39.75132618,-105.2216179,50304.639185958345,481014.31091770343,4400180.930409286,13S
11/20/2025,15:30:21.7,55821.7,39.75132431,-105.2216164,50303.88473452195,481014.4389073423,4400180.722548377,13S
11/20/2025,15:30:21.8,55821.8,39.75132244,-105.2216149,50302.932464781865,481014.56689699256,4400180.51468747,13S
11/20/2025,15:30:21.9,55821.9,39.75132057,-105.2216133,50301.91320920988,481014.7034535132,4400180.306805376,13S
11/20/2025,15:30:22.0,55822.0,39.7513187,-105.2216118,50299.9819430616,481014.8314431754,4400180.098944475,13S
11/20/2025,15:30:22.1,55822.1,39.75131762,-105.2216106,50296.538914722405,481014.93394910404,4400179.978825764,13S
11/20/2025,15:30:22.2,55822.2,39.75131654,-105.2216093,50294.51661325779,481015.0450219021,4400179.858685863,13S
11/20/2025,15:30:22.3,55822.3,39.75131546,-105.2216081,50292.62841887559,481015.14752783946,4400179.738567157,13S
